Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	%Crash	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
76	7.013281	2.8040786	10.979189	1.7750313	91.66666666666666	85.545456	2.8112311	3.2177422	13.909077	-4.3641086	77000	-0.0031208505	11.649853	0.0	-10.68248	1.0789797	0.07383173	0.037	0.0	3979.87979388237
77	0.20602998	5.6118903	7.7965918	-11.8339205	91.66666666666666	86.818184	4.207088	2.185548	10.831518	-0.3613034	78000	0.06553417	21.345324	0.0	-17.081436	1.02206	0.2517054	0.156	0.0	4010.8406076431274
78	5.7334065	4.1287365	10.280282	-2.3970778	83.33333333333334	85.454544	2.1527271	3.1252716	10.22728	-6.139638	79000	-0.00020783067	7.1366544	0.0	-5.316843	1.0793027	0.13662107	0.063	0.0	4041.452193260193
79	3.464601	6.8073077	11.658314	-13.978224	75.0	89.90909	3.7685184	3.1336622	12.505192	-5.95222	80000	-0.0025520634	7.34996	0.0	-4.7164774	1.0687524	0.17653894	0.093	0.0	4098.645813465118
80	2.969846	7.6108227	10.017561	-12.393212	92.3076923076923	80.25	1.2232407	3.831573	10.7703905	-7.4011827	81000	-0.0006729554	14.445607	0.0	-6.0511465	1.0605679	0.12594602	0.093	0.0	4129.182375431061
81	7.161518	2.1547303	9.575291	2.5585778	84.61538461538461	82.166664	4.607263	2.65282	12.344904	-1.8516332	82000	-0.005879202	5.4165297	0.0	-4.4327817	1.1004885	0.09621598	0.043	0.0	4159.671827554703
82	5.7798038	6.993025	12.318082	-9.662462	75.0	85.63636	5.27925	2.5502515	12.774205	0.7106385	83000	0.0053600334	13.475357	0.0	-9.183992	1.095763	0.08463477	0.053	0.0	4217.30929684639
83	1.8735741	6.709171	10.647213	-10.440308	83.33333333333334	82.90909	1.7675747	4.5259466	10.734964	-9.160014	84000	0.0012334399	13.294568	0.0	-5.98087	1.0442325	0.16010712	0.109	0.0	4272.800581216812
84	5.5908723	5.1168313	10.903255	-8.370119	92.3076923076923	82.083336	3.3135943	3.947175	13.231728	-13.467807	85000	-0.00085503364	10.006956	0.0	-7.0629187	1.0930694	0.07806566	0.044	0.0	4328.140374660492
85	4.0843945	5.4502516	11.677158	-4.7718263	91.66666666666666	90.36364	4.310673	2.8936899	10.007035	-4.0994945	86000	-0.0045087403	6.619375	0.0	-3.991511	1.1125251	0.10587199	0.086	0.0	4396.393721580505
